reference no	sample no	contributor	enterer	created	sample name	country	state	ecozone	land mass	latitude	longitude	altitude value	altitude unit	habitat	altered habitat	protection	disturbance	MAT	CMT	WMT	MAP	life_form	genus	qualifier	species	count	count 2	relative abundance	count per day	mass (g)	comments
407	750	John Alroy	John Alroy	2014-04-06 17:20:29	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Artibeus		obscurus	36		0.038462	0.127208	39.1714861974975	
407	750	John Alroy	John Alroy	2014-04-06 17:20:29	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Carollia		brevicauda	27		0.028846	0.095406	17.4400982286588	
407	750	John Alroy	John Alroy	2014-04-06 17:20:29	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Artibeus		lituratus	26		0.027778	0.091873	68.4610967423968	
407	750	John Alroy	John Alroy	2014-04-06 17:20:29	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Ametrida		centurio	23		0.024573	0.081272	10.5	
407	750	John Alroy	John Alroy	2014-04-06 17:20:29	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Artibeus		gnomus	22		0.023504	0.077739	11.7855384188075	
407	750	John Alroy	John Alroy	2014-04-06 17:20:29	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Tonatia		saurophila	20		0.021368	0.070671	27.1406442518767	
407	750	John Alroy	John Alroy	2014-04-06 17:20:29	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Lophostoma		silvicolum	17		0.018162	0.060071	29.4207454170393	"Tonatia silvicola"
407	750	John Alroy	John Alroy	2014-04-06 17:20:29	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Artibeus		planirostris	16		0.017094	0.056537	54.4272551533166	"A. jamaicensis"
407	750	John Alroy	John Alroy	2014-04-06 17:20:29	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Pteronotus		parnellii	15		0.016026	0.053004	21.1686618542553	
407	750	John Alroy	John Alroy	2014-04-06 17:20:29	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Vampyriscus		bidens	13		0.013889	0.045936	13.6448408240123	"Vampyressa bidens"
407	750	John Alroy	John Alroy	2014-04-06 17:20:29	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Phyllostomus		elongatus	9		0.009615	0.031802	35.8181292621882	
407	750	John Alroy	John Alroy	2014-04-06 17:20:29	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Mimon		crenulatum	9		0.009615	0.031802	14.4164614904877	
407	750	John Alroy	John Alroy	2014-04-06 17:20:29	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Sturnira		lilium	8		0.008547	0.028269	18.6634000180613	
407	750	John Alroy	John Alroy	2014-04-06 17:20:29	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Sturnira		tildae	7		0.007479	0.024735	24.4085041574295	
407	750	John Alroy	John Alroy	2014-04-06 17:20:29	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Phyllostomus		hastatus	7		0.007479	0.024735	100.322797374663	
407	750	John Alroy	John Alroy	2014-04-06 17:20:29	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Phylloderma		stenops	6		0.006410	0.021201	48.4000548026211	
407	750	John Alroy	John Alroy	2014-04-06 17:20:29	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Choeroniscus		minor	6		0.006410	0.021201	9.63680320169133	
407	750	John Alroy	John Alroy	2014-04-06 17:20:29	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Trachops		cirrhosus	6		0.006410	0.021201	31.4417757649285	
407	750	John Alroy	John Alroy	2014-04-06 17:20:29	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Cormura		brevirostris	5		0.005342	0.017668	9.85516970308615	
407	750	John Alroy	John Alroy	2014-04-06 17:20:29	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Saccopteryx		canescens	5		0.005342	0.017668	4.68872566491055	
407	750	John Alroy	John Alroy	2014-04-06 17:20:29	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Mesophylla		macconnelli	5		0.005342	0.017668	8.52678236103695	"Ectophylla macconnelli"
407	750	John Alroy	John Alroy	2014-04-06 17:20:29	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Chiroderma		trinitatum	4		0.004274	0.014134	14.5543298349057	
407	750	John Alroy	John Alroy	2014-04-06 17:20:30	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Phyllostomus		discolor	4		0.004274	0.014134	40.2673453811731	
407	750	John Alroy	John Alroy	2014-04-06 17:20:30	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Micronycteris		hirsuta	3		0.003205	0.010601	13.6080218397877	
407	750	John Alroy	John Alroy	2014-04-06 17:20:30	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Eptesicus		brasiliensis	3		0.003205	0.010601	8.33874405032094	
407	750	John Alroy	John Alroy	2014-04-06 17:20:30	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Lonchophylla		thomasi	3		0.003205	0.010601	7.38657762736888	
407	750	John Alroy	John Alroy	2014-04-06 17:20:30	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Eptesicus		chiriquinus	2		0.002137	0.007067	9	
407	750	John Alroy	John Alroy	2014-04-06 17:20:30	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Myotis		riparius	2		0.002137	0.007067	5.92243989285148	
407	750	John Alroy	John Alroy	2014-04-06 17:20:30	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Cynomops		abrasus	2		0.002137	0.007067	10.7564278504042	"Molossops abrasus"
407	750	John Alroy	John Alroy	2014-04-06 17:20:30	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Saccopteryx		leptura	2		0.002137	0.007067	4.81735896489521	
407	750	John Alroy	John Alroy	2014-04-06 17:20:30	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Saccopteryx		bilineata	2		0.002137	0.007067	7.89621294847985	
407	750	John Alroy	John Alroy	2014-04-06 17:20:30	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Thyroptera		tricolor	2		0.002137	0.007067	4.25205877821058	
407	750	John Alroy	John Alroy	2014-04-06 17:20:30	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Chrotopterus		auritus	2		0.002137	0.007067	76.5716580250484	
407	750	John Alroy	John Alroy	2014-04-06 17:20:30	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Desmodus		rotundus	2		0.002137	0.007067	33.5420174862131	
407	750	John Alroy	John Alroy	2014-04-06 17:20:30	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Trinycteris		nicefori	2		0.002137	0.007067		
407	750	John Alroy	John Alroy	2014-04-06 17:20:30	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Glossophaga		soricina	2		0.002137	0.007067	10.5288910850252	
407	750	John Alroy	John Alroy	2014-04-06 17:20:30	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Molossops		greenhalli	1		0.001068	0.003534	18.9924254202233	
407	750	John Alroy	John Alroy	2014-04-06 17:20:30	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Vampyriscus		brocki	1		0.001068	0.003534	12	"Vampyressa brocki"
407	750	John Alroy	John Alroy	2014-04-06 17:20:30	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Chiroderma		villosum	1		0.001068	0.003534	23.3854456735808	
407	750	John Alroy	John Alroy	2014-04-06 17:20:30	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Micronycteris		megalotis	1		0.001068	0.003534	6.39910434376483	
407	750	John Alroy	John Alroy	2014-04-06 17:20:30	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Uroderma		bilobatum	1		0.001068	0.003534	18.0654208695227	
407	750	John Alroy	John Alroy	2014-04-06 17:20:30	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Diaemus		youngi	1		0.001068	0.003534	40.3443409592063	
407	750	John Alroy	John Alroy	2014-04-06 17:20:30	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Lophostoma		brasiliense	1		0.001068	0.003534	10.2050963584836	"Tonatia brasiliense"
407	750	John Alroy	John Alroy	2014-04-06 17:20:30	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Tonatia		schulzi	1		0.001068	0.003534	20	
407	750	John Alroy	John Alroy	2014-04-06 17:20:30	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Centronycteris		maximiliani	1		0.001068	0.003534	5.37049749321971	
407	750	John Alroy	John Alroy	2014-04-06 17:20:30	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Micronycteris		schmidtorum	1		0.001068	0.003534	6.99284618380845	
407	750	John Alroy	John Alroy	2014-04-06 17:20:30	Biological Dynamics of Forest Fragments Project Reserves 1501 and 1401	Brazil	Amazonas	Neotropical	continent	-2.408343	-59.733341	78	meters	tropical/subtropical moist broadleaf forest				26.700	26.000	28.000	2500.0	bats	Glyphonycteris		sylvestris	1		0.001068	0.003534	21.6	
408	751	John Alroy	John Alroy	2014-04-06 17:40:24	Espíritu	Bolivia		Neotropical		-14.133343	-66.400009	170	meters	tropical/subtropical savanna				26.000	22.400	26.900	2000.0	bats	Myotis		nigricans	63		0.138767	0.196262	5.09853866526271	
408	751	John Alroy	John Alroy	2014-04-06 17:40:24	Espíritu	Bolivia		Neotropical		-14.133343	-66.400009	170	meters	tropical/subtropical savanna				26.000	22.400	26.900	2000.0	bats	Noctilio		albiventris	54		0.118943	0.168224	32.9205460299993	
408	751	John Alroy	John Alroy	2014-04-06 17:40:24	Espíritu	Bolivia		Neotropical		-14.133343	-66.400009	170	meters	tropical/subtropical savanna				26.000	22.400	26.900	2000.0	bats	Platyrrhinus		lineatus	46		0.101322	0.143302	22.7112792087774	
408	751	John Alroy	John Alroy	2014-04-06 17:40:24	Espíritu	Bolivia		Neotropical		-14.133343	-66.400009	170	meters	tropical/subtropical savanna				26.000	22.400	26.900	2000.0	bats	Desmodus		rotundus	43		0.094714	0.133956	33.5420174862131	
408	751	John Alroy	John Alroy	2014-04-06 17:40:24	Espíritu	Bolivia		Neotropical		-14.133343	-66.400009	170	meters	tropical/subtropical savanna				26.000	22.400	26.900	2000.0	bats	Artibeus		planirostris	32		0.070485	0.099688	54.4272551533166	"A. jamaicensis"
408	751	John Alroy	John Alroy	2014-04-06 17:40:24	Espíritu	Bolivia		Neotropical		-14.133343	-66.400009	170	meters	tropical/subtropical savanna				26.000	22.400	26.900	2000.0	bats	Noctilio		leporinus	29		0.063877	0.090343	63.3258358405165	
408	751	John Alroy	John Alroy	2014-04-06 17:40:24	Espíritu	Bolivia		Neotropical		-14.133343	-66.400009	170	meters	tropical/subtropical savanna				26.000	22.400	26.900	2000.0	bats	Phyllostomus		elongatus	26		0.057269	0.080997	35.8181292621882	
408	751	John Alroy	John Alroy	2014-04-06 17:40:24	Espíritu	Bolivia		Neotropical		-14.133343	-66.400009	170	meters	tropical/subtropical savanna				26.000	22.400	26.900	2000.0	bats	Sturnira		lilium	20		0.044053	0.062305	18.6634000180613	
408	751	John Alroy	John Alroy	2014-04-06 17:40:24	Espíritu	Bolivia		Neotropical		-14.133343	-66.400009	170	meters	tropical/subtropical savanna				26.000	22.400	26.900	2000.0	bats	Carollia		perspicillata	19		0.041850	0.059190	19.6464636781075	
408	751	John Alroy	John Alroy	2014-04-06 17:40:24	Espíritu	Bolivia		Neotropical		-14.133343	-66.400009	170	meters	tropical/subtropical savanna				26.000	22.400	26.900	2000.0	bats	Glossophaga		soricina	16		0.035242	0.049844	10.5288910850252	
408	751	John Alroy	John Alroy	2014-04-06 17:40:24	Espíritu	Bolivia		Neotropical		-14.133343	-66.400009	170	meters	tropical/subtropical savanna				26.000	22.400	26.900	2000.0	bats	Eptesicus		furinalis	15		0.033040	0.046729	9.59632521073645	
408	751	John Alroy	John Alroy	2014-04-06 17:40:24	Espíritu	Bolivia		Neotropical		-14.133343	-66.400009	170	meters	tropical/subtropical savanna				26.000	22.400	26.900	2000.0	bats	Myotis		albescens	13		0.028634	0.040498	6.45535080381955	
408	751	John Alroy	John Alroy	2014-04-06 17:40:24	Espíritu	Bolivia		Neotropical		-14.133343	-66.400009	170	meters	tropical/subtropical savanna				26.000	22.400	26.900	2000.0	bats	Phyllostomus		hastatus	11		0.024229	0.034268	100.322797374663	
408	751	John Alroy	John Alroy	2014-04-06 17:40:24	Espíritu	Bolivia		Neotropical		-14.133343	-66.400009	170	meters	tropical/subtropical savanna				26.000	22.400	26.900	2000.0	bats	Molossus		rufus	10		0.022026	0.031153	36.5239647354994	
408	751	John Alroy	John Alroy	2014-04-06 17:40:24	Espíritu	Bolivia		Neotropical		-14.133343	-66.400009	170	meters	tropical/subtropical savanna				26.000	22.400	26.900	2000.0	bats	Mimon		crenulatum	8		0.017621	0.024922	14.4164614904877	
408	751	John Alroy	John Alroy	2014-04-06 17:40:24	Espíritu	Bolivia		Neotropical		-14.133343	-66.400009	170	meters	tropical/subtropical savanna				26.000	22.400	26.900	2000.0	bats	Rhynchonycteris		naso	7		0.015419	0.021807	3.71181181520177	
